Evals,Restart,PopSize,BestGenRawEff,GlobalBestRawEff,BestGenSequence
46,0,40,4.5824,4.5824,init()rotateIntoBiaxial(d,1.6135,0.0000,d)nonlinear(d,1.6135,0.0000,400.0000,d)rotateFromBiaxial(d,1.6135,0.0000,d)nonlinear(6,0.0000,0.0000,10.0607,d)linear(0,0,0,39.0418,d)rotateIntoBiaxial(d,39.8851,0.0000,d)nonlinear(d,39.8851,0.0000,300.0000,d)rotateFromBiaxial(d,39.8851,0.0000,d)linear(0,0,0,49.7445,d)rotate(171.4870)rotateIntoBiaxial(d,125.6677,0.0000,d)nonlinear(d,125.6677,0.0000,200.0000,d)rotateFromBiaxial(d,125.6677,0.0000,d)linear(0,0,0,13.7718,d)rotateIntoBiaxial(d,4.9882,0.0000,d)nonlinear(d,4.9882,0.0000,15.2650,d)rotateFromBiaxial(d,4.9882,0.0000,d)nonlinear(6,0.0000,0.0000,9.5527,d)rotate(0.8031)rotateIntoBiaxial(d,11.4411,0.0000,d)nonlinear(d,11.4411,0.0000,6.7897,d)rotateFromBiaxial(d,11.4411,0.0000,d)nonlinear(6,0.0000,0.0000,1.0152,d)linear(0,0,0,2.3955,d)rotate(0.2513)linear(0,0,0,13.2890,d)rotate(-10.1117)
92,0,40,7.6848,7.6848,init()rotateIntoBiaxial(d,3.3839,0.0000,d)nonlinear(d,3.3839,0.0000,400.0000,d)rotateFromBiaxial(d,3.3839,0.0000,d)rotate(4.9056)rotateIntoBiaxial(d,39.7240,0.0000,d)nonlinear(d,39.7240,0.0000,250.0000,d)rotateFromBiaxial(d,39.7240,0.0000,d)linear(0,0,0,63.6668,d)rotate(179.9901)rotateIntoBiaxial(d,139.3159,0.0000,d)nonlinear(d,139.3159,0.0000,250.0000,d)rotateFromBiaxial(d,139.3159,0.0000,d)linear(0,0,0,73.6626,d)nonlinear(6,0.0000,0.0000,13.0947,d)linear(0,0,0,97.4770,d)nonlinear(6,0.0000,0.0000,26.9705,d)linear(0,0,0,34.4392,d)rotateIntoBiaxial(d,14.1904,0.0000,d)nonlinear(d,14.1904,0.0000,13.1167,d)rotateFromBiaxial(d,14.1904,0.0000,d)nonlinear(6,0.0000,0.0000,7.7326,d)
138,0,40,0.0000,7.6848,init()rotateIntoBiaxial(d,5.0548,0.0000,d)nonlinear(d,5.0548,0.0000,400.0000,d)rotateFromBiaxial(d,5.0548,0.0000,d)rotateIntoBiaxial(d,40.8299,0.0000,d)nonlinear(d,40.8299,0.0000,200.0000,d)rotateFromBiaxial(d,40.8299,0.0000,d)nonlinear(6,0.0000,0.0000,3.8546,d)rotate(159.2837)rotateIntoBiaxial(d,128.4679,0.0000,d)nonlinear(d,128.4679,0.0000,250.0000,d)rotateFromBiaxial(d,128.4679,0.0000,d)linear(0,0,0,2.5189,d)rotateIntoBiaxial(d,0.6950,0.0000,d)nonlinear(d,0.6950,0.0000,24.9217,d)rotateFromBiaxial(d,0.6950,0.0000,d)nonlinear(6,0.0000,0.0000,0.2707,d)linear(0,0,0,6.8752,d)rotateIntoBiaxial(d,6.8352,0.0000,d)nonlinear(d,6.8352,0.0000,55.9828,d)rotateFromBiaxial(d,6.8352,0.0000,d)nonlinear(6,0.0000,0.0000,11.6219,d)linear(0,0,0,5.2330,d)rotate(-5.1392)rotateIntoBiaxial(d,16.1823,0.0000,d)nonlinear(d,16.1823,0.0000,18.0905,d)rotateFromBiaxial(d,16.1823,0.0000,d)rotate(-9.1559)
184,0,40,7.9497,7.9497,init()rotateIntoBiaxial(d,1.7450,0.0000,d)nonlinear(d,1.7450,0.0000,400.0000,d)rotateFromBiaxial(d,1.7450,0.0000,d)nonlinear(6,0.0000,0.0000,34.3392,d)rotateIntoBiaxial(d,40.8681,0.0000,d)nonlinear(d,40.8681,0.0000,200.0000,d)rotateFromBiaxial(d,40.8681,0.0000,d)nonlinear(6,0.0000,0.0000,3.8162,d)rotate(174.2137)rotateIntoBiaxial(d,139.3107,0.0000,d)nonlinear(d,139.3107,0.0000,200.0000,d)rotateFromBiaxial(d,139.3107,0.0000,d)nonlinear(6,0.0000,0.0000,4.0381,d)nonlinear(6,0.0000,0.0000,37.3762,d)linear(0,0,0,50.4239,d)rotateIntoBiaxial(d,11.4500,0.0000,d)nonlinear(d,11.4500,0.0000,9.1578,d)rotateFromBiaxial(d,11.4500,0.0000,d)nonlinear(6,0.0000,0.0000,2.2886,d)linear(0,0,0,17.0802,d)rotate(26.7714)rotateIntoBiaxial(d,3.3020,0.0000,d)nonlinear(d,3.3020,0.0000,38.9801,d)rotateFromBiaxial(d,3.3020,0.0000,d)rotate(-13.3274)
230,0,40,3.2724,7.9497,init()rotateIntoBiaxial(d,3.8378,0.0000,d)nonlinear(d,3.8378,0.0000,400.0000,d)rotateFromBiaxial(d,3.8378,0.0000,d)rotate(-1.6289)rotateIntoBiaxial(d,39.8415,0.0000,d)nonlinear(d,39.8415,0.0000,250.0000,d)rotateFromBiaxial(d,39.8415,0.0000,d)nonlinear(6,0.0000,0.0000,31.2282,d)linear(0,0,0,57.4546,d)rotate(179.9824)rotateIntoBiaxial(d,143.7167,0.0000,d)nonlinear(d,143.7167,0.0000,150.0000,d)rotateFromBiaxial(d,143.7167,0.0000,d)linear(0,0,0,27.6974,d)rotateIntoBiaxial(d,15.4638,0.0000,d)nonlinear(d,15.4638,0.0000,19.5505,d)rotateFromBiaxial(d,15.4638,0.0000,d)nonlinear(6,0.0000,0.0000,2.9816,d)linear(0,0,0,46.5601,d)rotateIntoBiaxial(d,5.6416,0.0000,d)nonlinear(d,5.6416,0.0000,6.5978,d)rotateFromBiaxial(d,5.6416,0.0000,d)nonlinear(6,0.0000,0.0000,0.6731,d)rotate(-0.2877)rotateIntoBiaxial(d,4.9608,0.0000,d)nonlinear(d,4.9608,0.0000,0.5992,d)rotateFromBiaxial(d,4.9608,0.0000,d)rotate(1.3239)
276,0,40,3.4659,7.9497,init()rotateIntoBiaxial(d,1.8373,0.0000,d)nonlinear(d,1.8373,0.0000,400.0000,d)rotateFromBiaxial(d,1.8373,0.0000,d)nonlinear(6,0.0000,0.0000,0.2397,d)rotate(11.2558)rotateIntoBiaxial(d,40.8826,0.0000,d)nonlinear(d,40.8826,0.0000,200.0000,d)rotateFromBiaxial(d,40.8826,0.0000,d)nonlinear(6,0.0000,0.0000,34.6550,d)linear(0,0,0,137.2371,d)rotate(158.3696)rotateIntoBiaxial(d,143.6418,0.0000,d)nonlinear(d,143.6418,0.0000,150.0000,d)rotateFromBiaxial(d,143.6418,0.0000,d)nonlinear(6,0.0000,0.0000,45.5841,d)rotate(-11.3709)nonlinear(6,0.0000,0.0000,0.3767,d)rotate(4.3454)nonlinear(6,0.0000,0.0000,22.8319,d)linear(0,0,0,73.5943,d)rotate(-7.3889)
322,0,40,2.0937,7.9497,init()rotateIntoBiaxial(d,0.0215,0.0000,d)nonlinear(d,0.0215,0.0000,500.0000,d)rotateFromBiaxial(d,0.0215,0.0000,d)linear(0,0,0,25.9962,d)rotateIntoBiaxial(d,39.8996,0.0000,d)nonlinear(d,39.8996,0.0000,200.0000,d)rotateFromBiaxial(d,39.8996,0.0000,d)nonlinear(6,0.0000,0.0000,5.4037,d)linear(0,0,0,85.2468,d)rotate(177.0266)rotateIntoBiaxial(d,133.3444,0.0000,d)nonlinear(d,133.3444,0.0000,200.0000,d)rotateFromBiaxial(d,133.3444,0.0000,d)rotate(-1.3425)rotateIntoBiaxial(d,9.9218,0.0000,d)nonlinear(d,9.9218,0.0000,1.6259,d)rotateFromBiaxial(d,9.9218,0.0000,d)nonlinear(6,0.0000,0.0000,22.9158,d)rotate(-2.2705)nonlinear(6,0.0000,0.0000,32.6571,d)rotate(-10.5379)linear(0,0,0,4.6215,d)rotate(-2.3843)
368,0,40,0.0296,7.9497,init()rotateIntoBiaxial(d,3.3110,0.0000,d)nonlinear(d,3.3110,0.0000,400.0000,d)rotateFromBiaxial(d,3.3110,0.0000,d)nonlinear(6,0.0000,0.0000,2.1678,d)linear(0,0,0,154.0146,d)rotate(-3.8269)rotateIntoBiaxial(d,45.9217,0.0000,d)nonlinear(d,45.9217,0.0000,250.0000,d)rotateFromBiaxial(d,45.9217,0.0000,d)nonlinear(6,0.0000,0.0000,3.6425,d)linear(0,0,0,6.8038,d)rotate(178.6703)rotateIntoBiaxial(d,132.3836,0.0000,d)nonlinear(d,132.3836,0.0000,150.0000,d)rotateFromBiaxial(d,132.3836,0.0000,d)nonlinear(6,0.0000,0.0000,0.2656,d)rotateIntoBiaxial(d,5.8108,0.0000,d)nonlinear(d,5.8108,0.0000,12.8062,d)rotateFromBiaxial(d,5.8108,0.0000,d)rotate(1.9952)nonlinear(6,0.0000,0.0000,76.6432,d)rotate(-7.7193)
414,0,40,0.0224,7.9497,init()rotateIntoBiaxial(d,0.9460,0.0000,d)nonlinear(d,0.9460,0.0000,400.0000,d)rotateFromBiaxial(d,0.9460,0.0000,d)nonlinear(6,0.0000,0.0000,8.9982,d)linear(0,0,0,381.1038,d)rotate(5.6291)rotateIntoBiaxial(d,34.5151,0.0000,d)nonlinear(d,34.5151,0.0000,150.0000,d)rotateFromBiaxial(d,34.5151,0.0000,d)nonlinear(6,0.0000,0.0000,3.2463,d)rotate(168.8815)rotateIntoBiaxial(d,133.1580,0.0000,d)nonlinear(d,133.1580,0.0000,200.0000,d)rotateFromBiaxial(d,133.1580,0.0000,d)nonlinear(6,0.0000,0.0000,12.4411,d)linear(0,0,0,70.0098,d)rotateIntoBiaxial(d,3.2193,0.0000,d)nonlinear(d,3.2193,0.0000,26.4418,d)rotateFromBiaxial(d,3.2193,0.0000,d)nonlinear(6,0.0000,0.0000,30.4946,d)rotate(0.7897)rotate(0.7696)nonlinear(6,0.0000,0.0000,0.2217,d)linear(0,0,0,28.5112,d)rotate(-6.9770)
